,3,3,3,3,3
2475,58.0,38.2,45.2,41.3,16.4
2476,60.8,58.0,38.2,45.2,41.3
2477,83.0,60.8,58.0,38.2,45.2
2478,126.3,83.0,60.8,58.0,38.2
2479,108.8,126.3,83.0,60.8,58.0
2480,104.1,108.8,126.3,83.0,60.8
2481,175.6,104.1,108.8,126.3,83.0
2482,167.7,175.6,104.1,108.8,126.3
2483,156.7,167.7,175.6,104.1,108.8
2484,193.4,156.7,167.7,175.6,104.1
2485,165.1,193.4,156.7,167.7,175.6
2486,182.7,165.1,193.4,156.7,167.7
2487,240.2,182.7,165.1,193.4,156.7
2488,245.4,240.2,182.7,165.1,193.4
2489,219.9,245.4,240.2,182.7,165.1
2490,285.0,219.9,245.4,240.2,182.7
2491,272.0,285.0,219.9,245.4,240.2
2492,233.7,272.0,285.0,219.9,245.4
2493,184.5,233.7,272.0,285.0,219.9
2494,222.8,184.5,233.7,272.0,285.0
2495,248.0,222.8,184.5,233.7,272.0
2496,233.0,248.0,222.8,184.5,233.7
2497,284.3,233.0,248.0,222.8,184.5
2498,265.1,284.3,233.0,248.0,222.8
2499,223.7,265.1,284.3,233.0,248.0
2500,334.0,223.7,265.1,284.3,233.0
2501,359.4,334.0,223.7,265.1,284.3
2502,298.6,359.4,334.0,223.7,265.1
2503,339.0,298.6,359.4,334.0,223.7
2504,286.7,339.0,298.6,359.4,334.0
2505,233.6,286.7,339.0,298.6,359.4
2506,270.0,233.6,286.7,339.0,298.6
2507,277.6,270.0,233.6,286.7,339.0
2508,248.2,277.6,270.0,233.6,286.7
2509,242.9,248.2,277.6,270.0,233.6
2510,271.0,242.9,248.2,277.6,270.0
2511,283.5,271.0,242.9,248.2,277.6
2512,285.1,283.5,271.0,242.9,248.2
2513,256.9,285.1,283.5,271.0,242.9
2514,215.6,256.9,285.1,283.5,271.0
2515,265.7,215.6,256.9,285.1,283.5
2516,307.7,265.7,215.6,256.9,285.1
2517,202.6,307.7,265.7,215.6,256.9
2518,263.0,202.6,307.7,265.7,215.6
2519,231.3,263.0,202.6,307.7,265.7
2520,243.6,231.3,263.0,202.6,307.7
2521,238.9,243.6,231.3,263.0,202.6
2522,211.9,238.9,243.6,231.3,263.0
2523,282.6,211.9,238.9,243.6,231.3
2524,205.6,282.6,211.9,238.9,243.6
2525,157.7,205.6,282.6,211.9,238.9
2526,175.6,157.7,205.6,282.6,211.9
2527,177.1,175.6,157.7,205.6,282.6
2528,207.2,177.1,175.6,157.7,205.6
2529,149.9,207.2,177.1,175.6,157.7
2530,144.6,149.9,207.2,177.1,175.6
2531,172.7,144.6,149.9,207.2,177.1
2532,169.3,172.7,144.6,149.9,207.2
2533,156.0,169.3,172.7,144.6,149.9
2534,172.4,156.0,169.3,172.7,144.6
2535,190.0,172.4,156.0,169.3,172.7
2536,180.1,190.0,172.4,156.0,169.3
2537,117.3,180.1,190.0,172.4,156.0
2538,126.9,117.3,180.1,190.0,172.4
2539,121.2,126.9,117.3,180.1,190.0
2540,82.1,121.2,126.9,117.3,180.1
2541,65.4,82.1,121.2,126.9,117.3
2542,75.2,65.4,82.1,121.2,126.9
2543,86.9,75.2,65.4,82.1,121.2
2544,72.3,86.9,75.2,65.4,82.1
2545,109.5,72.3,86.9,75.2,65.4
2546,99.3,109.5,72.3,86.9,75.2
2547,79.2,99.3,109.5,72.3,86.9
2548,90.1,79.2,99.3,109.5,72.3
2549,53.7,90.1,79.2,99.3,109.5
2550,46.5,53.7,90.1,79.2,99.3
2551,56.9,46.5,53.7,90.1,79.2
2552,55.1,56.9,46.5,53.7,90.1
2553,71.7,55.1,56.9,46.5,53.7
2554,64.9,71.7,55.1,56.9,46.5
2555,65.9,64.9,71.7,55.1,56.9
2556,61.9,65.9,64.9,71.7,55.1
2557,59.6,61.9,65.9,64.9,71.7
2558,31.4,59.6,61.9,65.9,64.9
2559,31.5,31.4,59.6,61.9,65.9
2560,72.7,31.5,31.4,59.6,61.9
2561,56.1,72.7,31.5,31.4,59.6
2562,38.8,56.1,72.7,31.5,31.4
2563,33.2,38.8,56.1,72.7,31.5
2564,28.7,33.2,38.8,56.1,72.7
2565,35.2,28.7,33.2,38.8,56.1
2566,24.8,35.2,28.7,33.2,38.8
2567,41.7,24.8,35.2,28.7,33.2
2568,61.1,41.7,24.8,35.2,28.7
2569,51.2,61.1,41.7,24.8,35.2
2570,28.7,51.2,61.1,41.7,24.8
2571,47.5,28.7,51.2,61.1,41.7
2572,55.2,47.5,28.7,51.2,61.1
2573,50.1,55.2,47.5,28.7,51.2
2574,33.7,50.1,55.2,47.5,28.7
2575,21.6,33.7,50.1,55.2,47.5
2576,22.6,21.6,33.7,50.1,55.2
2577,25.3,22.6,21.6,33.7,50.1
2578,24.1,25.3,22.6,21.6,33.7
2579,12.9,24.1,25.3,22.6,21.6
2580,14.3,12.9,24.1,25.3,22.6
2581,13.5,14.3,12.9,24.1,25.3
2582,4.8,13.5,14.3,12.9,24.1
2583,13.8,4.8,13.5,14.3,12.9
2584,7.0,13.8,4.8,13.5,14.3
2585,9.2,7.0,13.8,4.8,13.5
2586,11.1,9.2,7.0,13.8,4.8
2587,22.1,11.1,9.2,7.0,13.8
2588,25.4,22.1,11.1,9.2,7.0
2589,20.8,25.4,22.1,11.1,9.2
2590,17.5,20.8,25.4,22.1,11.1
2591,10.2,17.5,20.8,25.4,22.1
2592,34.5,10.2,17.5,20.8,25.4
2593,23.3,34.5,10.2,17.5,20.8
2594,17.3,23.3,34.5,10.2,17.5
2595,13.3,17.3,23.3,34.5,10.2
2596,24.5,13.3,17.3,23.3,34.5
2597,29.1,24.5,13.3,17.3,23.3
2598,22.8,29.1,24.5,13.3,17.3
2599,24.7,22.8,29.1,24.5,13.3
2600,40.3,24.7,22.8,29.1,24.5
2601,35.3,40.3,24.7,22.8,29.1
2602,36.4,35.3,40.3,24.7,22.8
2603,69.0,36.4,35.3,40.3,24.7
2604,64.2,69.0,36.4,35.3,40.3
2605,67.7,64.2,69.0,36.4,35.3
2606,80.2,67.7,64.2,69.0,36.4
2607,72.6,80.2,67.7,64.2,69.0
2608,71.1,72.6,80.2,67.7,64.2
2609,81.2,71.1,72.6,80.2,67.7
2610,81.0,81.2,71.1,72.6,80.2
2611,99.8,81.0,81.2,71.1,72.6
2612,157.0,99.8,81.0,81.2,71.1
2613,132.6,157.0,99.8,81.0,81.2
2614,158.3,132.6,157.0,99.8,81.0
2615,98.4,158.3,132.6,157.0,99.8
2616,122.5,98.4,158.3,132.6,157.0
2617,95.4,122.5,98.4,158.3,132.6
2618,129.5,95.4,122.5,98.4,158.3
2619,151.8,129.5,95.4,122.5,98.4
2620,108.7,151.8,129.5,95.4,122.5
2621,125.0,108.7,151.8,129.5,95.4
2622,133.6,125.0,108.7,151.8,129.5
2623,179.0,133.6,125.0,108.7,151.8
2624,172.5,179.0,133.6,125.0,108.7
2625,158.5,172.5,179.0,133.6,125.0
2626,130.5,158.5,172.5,179.0,133.6
2627,115.0,130.5,158.5,172.5,179.0
2628,180.0,115.0,130.5,158.5,172.5
2629,156.2,180.0,115.0,130.5,158.5
2630,136.2,156.2,180.0,115.0,130.5
2631,154.8,136.2,156.2,180.0,115.0
2632,166.0,154.8,136.2,156.2,180.0
2633,152.5,166.0,154.8,136.2,156.2
2634,121.7,152.5,166.0,154.8,136.2
2635,155.5,121.7,152.5,166.0,154.8
2636,147.8,155.5,121.7,152.5,166.0
2637,170.5,147.8,155.5,121.7,152.5
2638,192.3,170.5,147.8,155.5,121.7
2639,151.1,192.3,170.5,147.8,155.5
2640,169.9,151.1,192.3,170.5,147.8
2641,150.1,169.9,151.1,192.3,170.5
2642,137.1,150.1,169.9,151.1,192.3
2643,138.8,137.1,150.1,169.9,151.1
2644,129.3,138.8,137.1,150.1,169.9
2645,135.4,129.3,138.8,137.1,150.1
2646,132.4,135.4,129.3,138.8,137.1
2647,138.6,132.4,135.4,129.3,138.8
2648,157.9,138.6,132.4,135.4,129.3
2649,180.8,157.9,138.6,132.4,135.4
2650,145.7,180.8,157.9,138.6,132.4
2651,155.1,145.7,180.8,157.9,138.6
2652,180.5,155.1,145.7,180.8,157.9
2653,151.3,180.5,155.1,145.7,180.8
2654,159.3,151.3,180.5,155.1,145.7
2655,131.7,159.3,151.3,180.5,155.1
2656,140.8,131.7,159.3,151.3,180.5
2657,122.6,140.8,131.7,159.3,151.3
2658,134.8,122.6,140.8,131.7,159.3
2659,118.2,134.8,122.6,140.8,131.7
2660,129.2,118.2,134.8,122.6,140.8
2661,111.8,129.2,118.2,134.8,122.6
2662,85.9,111.8,129.2,118.2,134.8
2663,101.6,85.9,111.8,129.2,118.2
2664,81.5,101.6,85.9,111.8,129.2
2665,70.7,81.5,101.6,85.9,111.8
2666,114.7,70.7,81.5,101.6,85.9
2667,87.0,114.7,70.7,81.5,101.6
2668,71.3,87.0,114.7,70.7,81.5
2669,73.4,71.3,87.0,114.7,70.7
2670,89.5,73.4,71.3,87.0,114.7
2671,116.5,89.5,73.4,71.3,87.0
2672,87.0,116.5,89.5,73.4,71.3
2673,125.3,87.0,116.5,89.5,73.4
2674,113.5,125.3,87.0,116.5,89.5
2675,89.6,113.5,125.3,87.0,116.5
2676,113.9,89.6,113.5,125.3,87.0
2677,124.7,113.9,89.6,113.5,125.3
2678,108.3,124.7,113.9,89.6,113.5
2679,108.9,108.3,124.7,113.9,89.6
2680,90.7,108.9,108.3,124.7,113.9
2681,86.9,90.7,108.9,108.3,124.7
2682,59.2,86.9,90.7,108.9,108.3
2683,64.3,59.2,86.9,90.7,108.9
2684,61.8,64.3,59.2,86.9,90.7
2685,60.9,61.8,64.3,59.2,86.9
2686,65.4,60.9,61.8,64.3,59.2
2687,81.8,65.4,60.9,61.8,64.3
2688,60.3,81.8,65.4,60.9,61.8
2689,56.1,60.3,81.8,65.4,60.9
2690,33.2,56.1,60.3,81.8,65.4
2691,36.6,33.2,56.1,60.3,81.8
2692,84.1,36.6,33.2,56.1,60.3
2693,43.7,84.1,36.6,33.2,56.1
2694,34.3,43.7,84.1,36.6,33.2
2695,33.3,34.3,43.7,84.1,36.6
2696,39.4,33.3,34.3,43.7,84.1
2697,37.3,39.4,33.3,34.3,43.7
2698,30.9,37.3,39.4,33.3,34.3
2699,57.5,30.9,37.3,39.4,33.3
2700,56.3,57.5,30.9,37.3,39.4
2701,51.5,56.3,57.5,30.9,37.3
2702,79.1,51.5,56.3,57.5,30.9
2703,47.9,79.1,51.5,56.3,57.5
2704,57.2,47.9,79.1,51.5,56.3
2705,67.2,57.2,47.9,79.1,51.5
2706,35.9,67.2,57.2,47.9,79.1
2707,29.6,35.9,67.2,57.2,47.9
2708,27.3,29.6,35.9,67.2,57.2
2709,16.7,27.3,29.6,35.9,67.2
2710,16.9,16.7,27.3,29.6,35.9
2711,7.7,16.9,16.7,27.3,29.6
2712,13.1,7.7,16.9,16.7,27.3
2713,16.7,13.1,7.7,16.9,16.7
2714,40.4,16.7,13.1,7.7,16.9
2715,56.7,40.4,16.7,13.1,7.7
2716,20.3,56.7,40.4,16.7,13.1
2717,13.6,20.3,56.7,40.4,16.7
2718,27.9,13.6,20.3,56.7,40.4
2719,11.6,27.9,13.6,20.3,56.7
2720,11.9,11.6,27.9,13.6,20.3
2721,6.4,11.9,11.6,27.9,13.6
2722,31.5,6.4,11.9,11.6,27.9
2723,27.3,31.5,6.4,11.9,11.6
2724,18.2,27.3,31.5,6.4,11.9
2725,17.9,18.2,27.3,31.5,6.4
2726,2.9,17.9,18.2,27.3,31.5
2727,24.1,2.9,17.9,18.2,27.3
2728,20.0,24.1,2.9,17.9,18.2
2729,29.7,20.0,24.1,2.9,17.9
2730,7.9,29.7,20.0,24.1,2.9
2731,22.3,7.9,29.7,20.0,24.1
2732,23.8,22.3,7.9,29.7,20.0
2733,33.3,23.8,22.3,7.9,29.7
2734,13.0,33.3,23.8,22.3,7.9
2735,19.0,13.0,33.3,23.8,22.3
2736,27.0,19.0,13.0,33.3,23.8
2737,54.9,27.0,19.0,13.0,33.3
2738,30.6,54.9,27.0,19.0,13.0
2739,43.0,30.6,54.9,27.0,19.0
2740,62.4,43.0,30.6,54.9,27.0
2741,62.1,62.4,43.0,30.6,54.9
2742,41.6,62.1,62.4,43.0,30.6
2743,61.4,41.6,62.1,62.4,43.0
2744,73.7,61.4,41.6,62.1,62.4
2745,132.6,73.7,61.4,41.6,62.1
2746,108.4,132.6,73.7,61.4,41.6
2747,141.2,108.4,132.6,73.7,61.4
2748,117.1,141.2,108.4,132.6,73.7
2749,134.6,117.1,141.2,108.4,132.6
2750,99.7,134.6,117.1,141.2,108.4
2751,82.4,99.7,134.6,117.1,141.2
2752,195.7,82.4,99.7,134.6,117.1
2753,177.1,195.7,82.4,99.7,134.6
2754,138.5,177.1,195.7,82.4,99.7
2755,173.9,138.5,177.1,195.7,82.4
2756,235.9,173.9,138.5,177.1,195.7
2757,194.7,235.9,173.9,138.5,177.1
2758,195.3,194.7,235.9,173.9,138.5
2759,143.7,195.3,194.7,235.9,173.9
2760,190.3,143.7,195.3,194.7,235.9
2761,211.7,190.3,143.7,195.3,194.7
2762,225.7,211.7,190.3,143.7,195.3
2763,201.4,225.7,211.7,190.3,143.7
2764,266.9,201.4,225.7,211.7,190.3
2765,263.6,266.9,201.4,225.7,211.7
2766,259.5,263.6,266.9,201.4,225.7
2767,249.6,259.5,263.6,266.9,201.4
2768,226.1,249.6,259.5,263.6,266.9
2769,219.4,226.1,249.6,259.5,263.6
2770,178.7,219.4,226.1,249.6,259.5
2771,232.2,178.7,219.4,226.1,249.6
2772,254.7,232.2,178.7,219.4,226.1
2773,222.7,254.7,232.2,178.7,219.4
2774,192.9,222.7,254.7,232.2,178.7
2775,191.7,192.9,222.7,254.7,232.2
2776,219.6,191.7,192.9,222.7,254.7
2777,233.3,219.6,191.7,192.9,222.7
2778,209.5,233.3,219.6,191.7,192.9
2779,246.9,209.5,233.3,219.6,191.7
2780,156.6,246.9,209.5,233.3,219.6
2781,189.9,156.6,246.9,209.5,233.3
2782,196.6,189.9,156.6,246.9,209.5
2783,225.3,196.6,189.9,156.6,246.9
2784,194.7,225.3,196.6,189.9,156.6
2785,131.6,194.7,225.3,196.6,189.9
2786,205.3,131.6,194.7,225.3,196.6
2787,242.5,205.3,131.6,194.7,225.3
2788,245.3,242.5,205.3,131.6,194.7
2789,216.2,245.3,242.5,205.3,131.6
2790,186.0,216.2,245.3,242.5,205.3
2791,195.4,186.0,216.2,245.3,242.5
2792,149.8,195.4,186.0,216.2,245.3
2793,230.9,149.8,195.4,186.0,216.2
2794,221.1,230.9,149.8,195.4,186.0
2795,170.3,221.1,230.9,149.8,195.4
2796,119.3,170.3,221.1,230.9,149.8
2797,163.7,119.3,170.3,221.1,230.9
2798,139.4,163.7,119.3,170.3,221.1
2799,161.9,139.4,163.7,119.3,170.3
2800,167.4,161.9,139.4,163.7,119.3
2801,134.3,167.4,161.9,139.4,163.7
2802,127.5,134.3,167.4,161.9,139.4
2803,169.0,127.5,134.3,167.4,161.9
2804,115.5,169.0,127.5,134.3,167.4
2805,73.1,115.5,169.0,127.5,134.3
2806,88.7,73.1,115.5,169.0,127.5
2807,109.6,88.7,73.1,115.5,169.0
2808,132.5,109.6,88.7,73.1,115.5
2809,131.5,132.5,109.6,88.7,73.1
2810,108.9,131.5,132.5,109.6,88.7
2811,96.0,108.9,131.5,132.5,109.6
2812,69.9,96.0,108.9,131.5,132.5
2813,72.5,69.9,96.0,108.9,131.5
2814,45.7,72.5,69.9,96.0,108.9
2815,45.6,45.7,72.5,69.9,96.0
2816,74.8,45.6,45.7,72.5,69.9
2817,110.2,74.8,45.6,45.7,72.5
2818,116.7,110.2,74.8,45.6,45.7
2819,90.4,116.7,110.2,74.8,45.6
2820,96.9,90.4,116.7,110.2,74.8
2821,65.1,96.9,90.4,116.7,110.2
2822,55.7,65.1,96.9,90.4,116.7
2823,35.0,55.7,65.1,96.9,90.4
2824,22.6,35.0,55.7,65.1,96.9
2825,12.6,22.6,35.0,55.7,65.1
2826,26.5,12.6,22.6,35.0,55.7
2827,21.4,26.5,12.6,22.6,35.0
2828,17.8,21.4,26.5,12.6,22.6
2829,20.7,17.8,21.4,26.5,12.6
2830,16.9,20.7,17.8,21.4,26.5
2831,20.4,16.9,20.7,17.8,21.4
2832,32.4,20.4,16.9,20.7,17.8
2833,28.3,32.4,20.4,16.9,20.7
2834,39.9,28.3,32.4,20.4,16.9
2835,10.1,39.9,28.3,32.4,20.4
2836,4.3,10.1,39.9,28.3,32.4
2837,22.0,4.3,10.1,39.9,28.3
2838,17.9,22.0,4.3,10.1,39.9
2839,15.8,17.9,22.0,4.3,10.1
2840,2.8,15.8,17.9,22.0,4.3
2841,27.9,2.8,15.8,17.9,22.0
2842,13.8,27.9,2.8,15.8,17.9
2843,22.4,13.8,27.9,2.8,15.8
2844,16.1,22.4,13.8,27.9,2.8
2845,0.6,16.1,22.4,13.8,27.9
2846,18.1,0.6,16.1,22.4,13.8
2847,9.9,18.1,0.6,16.1,22.4
2848,5.1,9.9,18.1,0.6,16.1
2849,40.1,5.1,9.9,18.1,0.6
2850,15.4,40.1,5.1,9.9,18.1
2851,5.8,15.4,40.1,5.1,9.9
2852,9.8,5.8,15.4,40.1,5.1
2853,3.4,9.8,5.8,15.4,40.1
2854,17.4,3.4,9.8,5.8,15.4
2855,46.0,17.4,3.4,9.8,5.8
2856,39.1,46.0,17.4,3.4,9.8
2857,18.8,39.1,46.0,17.4,3.4
2858,38.2,18.8,39.1,46.0,17.4
2859,47.9,38.2,18.8,39.1,46.0
2860,42.2,47.9,38.2,18.8,39.1
2861,63.4,42.2,47.9,38.2,18.8
2862,48.8,63.4,42.2,47.9,38.2
2863,29.1,48.8,63.4,42.2,47.9
2864,70.5,29.1,48.8,63.4,42.2
2865,45.4,70.5,29.1,48.8,63.4
2866,91.2,45.4,70.5,29.1,48.8
2867,108.8,91.2,45.4,70.5,29.1
2868,74.2,108.8,91.2,45.4,70.5
2869,124.3,74.2,108.8,91.2,45.4
2870,131.4,124.3,74.2,108.8,91.2
2871,139.4,131.4,124.3,74.2,108.8
2872,142.7,139.4,131.4,124.3,74.2
2873,156.5,142.7,139.4,131.4,124.3
2874,156.8,156.5,142.7,139.4,131.4
2875,231.2,156.8,156.5,142.7,139.4
2876,210.1,231.2,156.8,156.5,142.7
2877,208.7,210.1,231.2,156.8,156.5
2878,170.4,208.7,210.1,231.2,156.8
2879,166.3,170.4,208.7,210.1,231.2
2880,195.4,166.3,170.4,208.7,210.1
2881,284.5,195.4,166.3,170.4,208.7
2882,180.5,284.5,195.4,166.3,170.4
2883,232.0,180.5,284.5,195.4,166.3
2884,225.1,232.0,180.5,284.5,195.4
2885,212.2,225.1,232.0,180.5,284.5
2886,238.2,212.2,225.1,232.0,180.5
2887,211.4,238.2,212.2,225.1,232.0
2888,227.4,211.4,238.2,212.2,225.1
2889,171.8,227.4,211.4,238.2,212.2
2890,191.7,171.8,227.4,211.4,238.2
2891,189.7,191.7,171.8,227.4,211.4
2892,175.2,189.7,191.7,171.8,227.4
2893,153.3,175.2,189.7,191.7,171.8
2894,191.1,153.3,175.2,189.7,191.7
2895,252.1,191.1,153.3,175.2,189.7
2896,169.1,252.1,191.1,153.3,175.2
2897,199.4,169.1,252.1,191.1,153.3
2898,178.8,199.4,169.1,252.1,191.1
2899,197.1,178.8,199.4,169.1,252.1
2900,195.3,197.1,178.8,199.4,169.1
2901,240.3,195.3,197.1,178.8,199.4
2902,197.0,240.3,195.3,197.1,178.8
2903,197.6,197.0,240.3,195.3,197.1
2904,166.9,197.6,197.0,240.3,195.3
2905,224.7,166.9,197.6,197.0,240.3
2906,240.2,224.7,166.9,197.6,197.0
2907,240.8,240.2,224.7,166.9,197.6
2908,168.9,240.8,240.2,224.7,166.9
2909,197.1,168.9,240.8,240.2,224.7
2910,159.5,197.1,168.9,240.8,240.2
2911,212.6,159.5,197.1,168.9,240.8
2912,198.3,212.6,159.5,197.1,168.9
2913,230.7,198.3,212.6,159.5,197.1
2914,151.0,230.7,198.3,212.6,159.5
2915,142.2,151.0,230.7,198.3,212.6
2916,94.3,142.2,151.0,230.7,198.3
2917,98.5,94.3,142.2,151.0,230.7
2918,114.2,98.5,94.3,142.2,151.0
2919,91.9,114.2,98.5,94.3,142.2
2920,94.0,91.9,114.2,98.5,94.3
2921,133.4,94.0,91.9,114.2,98.5
2922,129.6,133.4,94.0,91.9,114.2
2923,122.0,129.6,133.4,94.0,91.9
2924,81.4,122.0,129.6,133.4,94.0
2925,127.8,81.4,122.0,129.6,133.4
2926,102.4,127.8,81.4,122.0,129.6
2927,94.4,102.4,127.8,81.4,122.0
2928,78.8,94.4,102.4,127.8,81.4
2929,69.6,78.8,94.4,102.4,127.8
2930,80.4,69.6,78.8,94.4,102.4
2931,62.5,80.4,69.6,78.8,94.4
2932,31.2,62.5,80.4,69.6,78.8
2933,71.1,31.2,62.5,80.4,69.6
2934,48.2,71.1,31.2,62.5,80.4
2935,68.4,48.2,71.1,31.2,62.5
2936,84.9,68.4,48.2,71.1,31.2
2937,54.9,84.9,68.4,48.2,71.1
2938,47.5,54.9,84.9,68.4,48.2
2939,27.4,47.5,54.9,84.9,68.4
2940,29.8,27.4,47.5,54.9,84.9
2941,39.7,29.8,27.4,47.5,54.9
2942,50.6,39.7,29.8,27.4,47.5
2943,34.3,50.6,39.7,29.8,27.4
2944,40.5,34.3,50.6,39.7,29.8
2945,67.1,40.5,34.3,50.6,39.7
2946,29.5,67.1,40.5,34.3,50.6
2947,32.2,29.5,67.1,40.5,34.3
2948,32.6,32.2,29.5,67.1,40.5
2949,45.8,32.6,32.2,29.5,67.1
2950,46.3,45.8,32.6,32.2,29.5
2951,21.6,46.3,45.8,32.6,32.2
2952,19.4,21.6,46.3,45.8,32.6
2953,22.5,19.4,21.6,46.3,45.8
2954,20.4,22.5,19.4,21.6,46.3
2955,18.2,20.4,22.5,19.4,21.6
2956,15.7,18.2,20.4,22.5,19.4
2957,30.6,15.7,18.2,20.4,22.5
2958,14.0,30.6,15.7,18.2,20.4
2959,14.9,14.0,30.6,15.7,18.2
2960,13.3,14.9,14.0,30.6,15.7
2961,7.7,13.3,14.9,14.0,30.6
2962,12.6,7.7,13.3,14.9,14.0
2963,6.8,12.6,7.7,13.3,14.9
2964,7.6,6.8,12.6,7.7,13.3
2965,16.5,7.6,6.8,12.6,7.7
2966,11.8,16.5,7.6,6.8,12.6
2967,19.7,11.8,16.5,7.6,6.8
2968,3.0,19.7,11.8,16.5,7.6
2969,0.7,3.0,19.7,11.8,16.5
2970,24.9,0.7,3.0,19.7,11.8
2971,14.0,24.9,0.7,3.0,19.7
2972,7.4,14.0,24.9,0.7,3.0
2973,11.0,7.4,14.0,24.9,0.7
2974,12.1,11.0,7.4,14.0,24.9
2975,23.0,12.1,11.0,7.4,14.0
2976,25.4,23.0,12.1,11.0,7.4
2977,20.8,25.4,23.0,12.1,11.0
2978,12.9,20.8,25.4,23.0,12.1
2979,35.7,12.9,20.8,25.4,23.0
2980,59.7,35.7,12.9,20.8,25.4
2981,32.8,59.7,35.7,12.9,20.8
2982,50.4,32.8,59.7,35.7,12.9
2983,55.5,50.4,32.8,59.7,35.7
2984,44.5,55.5,50.4,32.8,59.7
2985,50.2,44.5,55.5,50.4,32.8
2986,82.0,50.2,44.5,55.5,50.4
2987,70.6,82.0,50.2,44.5,55.5
2988,74.0,70.6,82.0,50.2,44.5
2989,90.5,74.0,70.6,82.0,50.2
2990,96.7,90.5,74.0,70.6,82.0
2991,121.1,96.7,90.5,74.0,70.6
2992,132.0,121.1,96.7,90.5,74.0
2993,78.5,132.0,121.1,96.7,90.5
2994,97.3,78.5,132.0,121.1,96.7
2995,119.2,97.3,78.5,132.0,121.1
2996,86.0,119.2,97.3,78.5,132.0
2997,98.0,86.0,119.2,97.3,78.5
2998,103.5,98.0,86.0,119.2,97.3
2999,93.6,103.5,98.0,86.0,119.2
3000,149.6,93.6,103.5,98.0,86.0
3001,207.2,149.6,93.6,103.5,98.0
3002,173.5,207.2,149.6,93.6,103.5
3003,142.3,173.5,207.2,149.6,93.6
3004,106.3,142.3,173.5,207.2,149.6
3005,168.7,106.3,142.3,173.5,207.2
3006,188.3,168.7,106.3,142.3,173.5
3007,116.8,188.3,168.7,106.3,142.3
3008,133.1,116.8,188.3,168.7,106.3
3009,165.7,133.1,116.8,188.3,168.7
3010,217.7,165.7,133.1,116.8,188.3
3011,191.5,217.7,165.7,133.1,116.8
3012,165.9,191.5,217.7,165.7,133.1
3013,188.0,165.9,191.5,217.7,165.7
3014,244.3,188.0,165.9,191.5,217.7
3015,180.5,244.3,188.0,165.9,191.5
3016,156.0,180.5,244.3,188.0,165.9
3017,141.6,156.0,180.5,244.3,188.0
3018,158.1,141.6,156.0,180.5,244.3
3019,143.3,158.1,141.6,156.0,180.5
3020,142.6,143.3,158.1,141.6,156.0
3021,121.5,142.6,143.3,158.1,141.6
3022,165.8,121.5,142.6,143.3,158.1
3023,161.7,165.8,121.5,142.6,143.3
3024,142.1,161.7,165.8,121.5,142.6
3025,202.9,142.1,161.7,165.8,121.5
3026,123.0,202.9,142.1,161.7,165.8
3027,161.5,123.0,202.9,142.1,161.7
3028,238.2,161.5,123.0,202.9,142.1
3029,194.1,238.2,161.5,123.0,202.9
3030,176.6,194.1,238.2,161.5,123.0
3031,213.4,176.6,194.1,238.2,161.5
3032,184.6,213.4,176.6,194.1,238.2
3033,170.2,184.6,213.4,176.6,194.1
3034,147.1,170.2,184.6,213.4,176.6
3035,186.9,147.1,170.2,184.6,213.4
3036,187.5,186.9,147.1,170.2,184.6
3037,128.8,187.5,186.9,147.1,170.2
3038,161.0,128.8,187.5,186.9,147.1
3039,175.6,161.0,128.8,187.5,186.9
3040,187.9,175.6,161.0,128.8,187.5
3041,151.2,187.9,175.6,161.0,128.8
3042,147.2,151.2,187.9,175.6,161.0
3043,135.3,147.2,151.2,187.9,175.6
3044,133.5,135.3,147.2,151.2,187.9
3045,75.7,133.5,135.3,147.2,151.2
3046,100.7,75.7,133.5,135.3,147.2
3047,97.9,100.7,75.7,133.5,135.3
3048,86.8,97.9,100.7,75.7,133.5
3049,118.7,86.8,97.9,100.7,75.7
3050,128.3,118.7,86.8,97.9,100.7
3051,115.4,128.3,118.7,86.8,97.9
3052,78.5,115.4,128.3,118.7,86.8
3053,97.8,78.5,115.4,128.3,118.7
3054,82.9,97.8,78.5,115.4,128.3
3055,72.2,82.9,97.8,78.5,115.4
3056,60.6,72.2,82.9,97.8,78.5
3057,74.6,60.6,72.2,82.9,97.8
3058,74.8,74.6,60.6,72.2,82.9
3059,59.2,74.8,74.6,60.6,72.2
3060,72.8,59.2,74.8,74.6,60.6
3061,66.5,72.8,59.2,74.8,74.6
3062,83.8,66.5,72.8,59.2,74.8
3063,69.7,83.8,66.5,72.8,59.2
3064,48.8,69.7,83.8,66.5,72.8
3065,74.2,48.8,69.7,83.8,66.5
3066,70.1,74.2,48.8,69.7,83.8
3067,28.9,70.1,74.2,48.8,69.7
3068,48.1,28.9,70.1,74.2,48.8
3069,43.5,48.1,28.9,70.1,74.2
3070,39.6,43.5,48.1,28.9,70.1
3071,38.7,39.6,43.5,48.1,28.9
3072,61.9,38.7,39.6,43.5,48.1
3073,56.8,61.9,38.7,39.6,43.5
3074,62.4,56.8,61.9,38.7,39.6
3075,60.5,62.4,56.8,61.9,38.7
3076,37.2,60.5,62.4,56.8,61.9
3077,13.2,37.2,60.5,62.4,56.8
3078,27.5,13.2,37.2,60.5,62.4
3079,59.3,27.5,13.2,37.2,60.5
3080,20.9,59.3,27.5,13.2,37.2
3081,5.7,20.9,59.3,27.5,13.2
3082,17.3,5.7,20.9,59.3,27.5
